Date,Product_ID,Product_Name,Category,Warehouse,Units_Sold,Inventory_Left,Price,Demand_Forecast
2024-06-21,P040,Product_40,Electronics,W1,5,88,720.99,16
2024-06-21,P041,Product_41,Clothing,W2,31,71,177.33,26
2024-06-21,P042,Product_42,Clothing,W1,3,102,102.37,15
2024-06-21,P043,Product_43,Stationery,W2,21,75,137.49,22
2024-06-21,P044,Product_44,Stationery,W1,31,76,68.57,20
2024-06-21,P045,Product_45,Clothing,W2,17,92,121.72,11
2024-06-21,P046,Product_46,Clothing,W3,29,80,202.96,21
2024-06-21,P047,Product_47,Stationery,W3,20,88,28.39,32
2024-06-21,P048,Product_48,Stationery,W3,8,90,149.76,13
2024-06-21,P049,Product_49,Groceries,W3,17,77,49.59,29
2024-06-21,P050,Product_50,Groceries,W3,24,77,44.15,23
2024-06-22,P001,Product_1,Electronics,W3,19,77,871.03,21
2024-06-22,P002,Product_2,Groceries,W1,53,53,58.31,45
2024-06-22,P003,Product_3,Clothing,W2,49,52,105.69,53
2024-06-22,P004,Product_4,Electronics,W2,20,81,464.48,24
2024-06-22,P005,Product_5,Groceries,W2,50,56,40.25,59
2024-06-22,P006,Product_6,Electronics,W2,64,41,270.23,57
2024-06-22,P007,Product_7,Clothing,W2,35,59,108.71,39
2024-06-22,P008,Product_8,Electronics,W3,41,66,359.2,40
2024-06-22,P009,Product_9,Groceries,W1,35,55,91.02,22
2024-06-22,P010,Product_10,Clothing,W3,25,69,54.37,26
2024-06-22,P011,Product_11,Groceries,W3,43,56,61.25,36
2024-06-22,P012,Product_12,Electronics,W2,29,61,874.97,21
2024-06-22,P013,Product_13,Electronics,W1,32,65,345.24,25
2024-06-22,P014,Product_14,Groceries,W3,32,76,39.98,32
2024-06-22,P015,Product_15,Groceries,W1,66,34,42.12,58
2024-06-22,P016,Product_16,Groceries,W3,42,63,31.99,41
2024-06-22,P017,Product_17,Stationery,W2,43,56,48.91,38
2024-06-22,P018,Product_18,Groceries,W1,42,66,53.06,52
2024-06-22,P019,Product_19,Stationery,W3,34,66,52.27,43
2024-06-22,P020,Product_20,Electronics,W2,20,82,316.21,21
2024-06-22,P021,Product_21,Clothing,W3,43,48,282.41,45
2024-06-22,P022,Product_22,Electronics,W2,52,55,515.94,50
2024-06-22,P023,Product_23,Clothing,W2,30,69,87.78,37
2024-06-22,P024,Product_24,Stationery,W2,42,58,24.45,53
2024-06-22,P025,Product_25,Stationery,W3,72,34,79.21,59
2024-06-22,P026,Product_26,Groceries,W3,29,74,50.95,27
2024-06-22,P027,Product_27,Clothing,W1,45,51,110.9,44
2024-06-22,P028,Product_28,Clothing,W1,48,42,46.06,53
2024-06-22,P029,Product_29,Electronics,W2,67,34,302.4,53
2024-06-22,P030,Product_30,Stationery,W3,54,51,29.27,52
2024-06-22,P031,Product_31,Clothing,W2,25,75,142.51,24
2024-06-22,P032,Product_32,Electronics,W3,21,83,432.3,22
2024-06-22,P033,Product_33,Stationery,W2,50,52,83.1,45
2024-06-22,P034,Product_34,Clothing,W2,45,58,296.89,48
2024-06-22,P035,Product_35,Groceries,W3,34,57,89.29,40
2024-06-22,P036,Product_36,Stationery,W2,22,85,76.15,20
2024-06-22,P037,Product_37,Stationery,W1,38,67,78.66,44
2024-06-22,P038,Product_38,Clothing,W3,63,43,133.71,52
2024-06-22,P039,Product_39,Clothing,W3,41,60,139.55,44
2024-06-22,P040,Product_40,Stationery,W1,33,72,47.62,24
2024-06-22,P041,Product_41,Groceries,W3,36,71,45.79,34
2024-06-22,P042,Product_42,Groceries,W2,28,77,79.28,30
2024-06-22,P043,Product_43,Electronics,W2,44,59,201.65,50
2024-06-22,P044,Product_44,Stationery,W2,30,64,141.99,25
2024-06-22,P045,Product_45,Electronics,W1,16,93,864.74,25
2024-06-22,P046,Product_46,Clothing,W3,63,32,41.4,59
2024-06-22,P047,Product_47,Groceries,W3,48,61,38.95,47
2024-06-22,P048,Product_48,Electronics,W3,34,61,280.17,34
2024-06-22,P049,Product_49,Clothing,W3,73,19,206.33,54
2024-06-22,P050,Product_50,Clothing,W1,47,48,207.01,47
2024-06-23,P001,Product_1,Clothing,W2,58,40,257.92,47
2024-06-23,P002,Product_2,Groceries,W2,45,49,54.5,47
2024-06-23,P003,Product_3,Groceries,W3,30,78,40.66,20
2024-06-23,P004,Product_4,Electronics,W1,52,55,447.94,59
2024-06-23,P005,Product_5,Clothing,W3,54,44,283.47,54
2024-06-23,P006,Product_6,Electronics,W1,63,29,846.45,53
2024-06-23,P007,Product_7,Clothing,W3,50,47,148.87,56
2024-06-23,P008,Product_8,Groceries,W3,10,82,91.88,24
2024-06-23,P009,Product_9,Stationery,W1,24,85,17.2,24
2024-06-23,P010,Product_10,Stationery,W3,26,66,41.19,33
2024-06-23,P011,Product_11,Clothing,W3,39,69,174.87,34
2024-06-23,P012,Product_12,Stationery,W2,56,37,108.03,54
2024-06-23,P013,Product_13,Clothing,W3,12,89,225.39,25
2024-06-23,P014,Product_14,Stationery,W2,15,82,122.89,20
2024-06-23,P015,Product_15,Groceries,W2,49,42,67.23,57
2024-06-23,P016,Product_16,Groceries,W1,43,58,16.38,40
2024-06-23,P017,Product_17,Stationery,W1,63,33,116.61,59
2024-06-23,P018,Product_18,Stationery,W1,53,56,101.7,39
2024-06-23,P019,Product_19,Groceries,W2,44,61,87.93,51
2024-06-23,P020,Product_20,Clothing,W2,63,43,100.7,59
2024-06-23,P021,Product_21,Stationery,W2,32,60,30.89,37
2024-06-23,P022,Product_22,Groceries,W1,15,92,27.73,31
2024-06-23,P023,Product_23,Groceries,W1,40,50,93.7,48
2024-06-23,P024,Product_24,Clothing,W2,21,75,44.57,24
2024-06-23,P025,Product_25,Clothing,W1,39,55,286.83,33
2024-06-23,P026,Product_26,Stationery,W3,52,51,12.17,55
2024-06-23,P027,Product_27,Clothing,W3,20,70,285.86,26
2024-06-23,P028,Product_28,Clothing,W1,27,80,295.88,27
2024-06-23,P029,Product_29,Clothing,W3,20,71,105.61,25
2024-06-23,P030,Product_30,Clothing,W2,60,30,267.63,59
2024-06-23,P031,Product_31,Groceries,W2,22,87,95.31,27
2024-06-23,P032,Product_32,Electronics,W2,38,59,292.96,47
2024-06-23,P033,Product_33,Clothing,W3,36,70,176.36,20
2024-06-23,P034,Product_34,Stationery,W3,44,59,120.54,48
2024-06-23,P035,Product_35,Stationery,W2,28,66,93.14,28
2024-06-23,P036,Product_36,Groceries,W1,26,75,9.35,30
2024-06-23,P037,Product_37,Stationery,W2,25,73,28.92,22
2024-06-23,P038,Product_38,Stationery,W3,35,65,83.84,34
2024-06-23,P039,Product_39,Electronics,W3,54,37,294.69,53
2024-06-23,P040,Product_40,Stationery,W3,18,74,136.5,36
2024-06-23,P041,Product_41,Clothing,W3,44,64,180.9,52
2024-06-23,P042,Product_42,Clothing,W3,44,55,278.29,46
2024-06-23,P043,Product_43,Electronics,W1,47,54,771.02,58
2024-06-23,P044,Product_44,Clothing,W1,24,68,265.35,33
2024-06-23,P045,Product_45,Electronics,W1,49,60,545.34,46
2024-06-23,P046,Product_46,Electronics,W1,40,61,716.65,54
2024-06-23,P047,Product_47,Stationery,W1,58,42,105.48,57
2024-06-23,P048,Product_48,Stationery,W3,55,50,129.85,52
2024-06-23,P049,Product_49,Stationery,W3,52,45,45.57,42
2024-06-23,P050,Product_50,Clothing,W3,19,75,239.66,26
2024-06-24,P001,Product_1,Clothing,W1,33,58,126.78,26
2024-06-24,P002,Product_2,Groceries,W3,41,55,19.79,25
2024-06-24,P003,Product_3,Stationery,W3,29,79,10.78,32
2024-06-24,P004,Product_4,Groceries,W2,35,60,68.39,38
2024-06-24,P005,Product_5,Stationery,W2,40,69,144.11,31
2024-06-24,P006,Product_6,Electronics,W3,24,82,449.41,33
2024-06-24,P007,Product_7,Groceries,W3,30,71,62.72,31
2024-06-24,P008,Product_8,Stationery,W1,25,73,129.57,28
2024-06-24,P009,Product_9,Electronics,W2,28,73,925.07,26
2024-06-24,P010,Product_10,Stationery,W3,26,82,99.95,21
2024-06-24,P011,Product_11,Groceries,W1,8,91,86.11,13
2024-06-24,P012,Product_12,Stationery,W2,40,58,86.09,30
2024-06-24,P013,Product_13,Clothing,W1,22,78,245.89,10
2024-06-24,P014,Product_14,Stationery,W1,34,67,112.99,37
2024-06-24,P015,Product_15,Electronics,W2,39,63,974.35,38
2024-06-24,P016,Product_16,Clothing,W2,41,50,235.88,30
2024-06-24,P017,Product_17,Electronics,W2,20,86,328.63,20
2024-06-24,P018,Product_18,Stationery,W2,42,51,18.97,31
2024-06-24,P019,Product_19,Stationery,W1,31,65,92.74,20
2024-06-24,P020,Product_20,Electronics,W2,13,87,916.95,15
2024-06-24,P021,Product_21,Electronics,W3,34,72,223.61,35
2024-06-24,P022,Product_22,Groceries,W2,13,94,13.24,10
2024-06-24,P023,Product_23,Electronics,W1,33,66,689.0,34
2024-06-24,P024,Product_24,Groceries,W1,31,69,33.75,35
2024-06-24,P025,Product_25,Stationery,W1,12,90,99.48,15
2024-06-24,P026,Product_26,Stationery,W2,21,88,133.6,33
2024-06-24,P027,Product_27,Groceries,W1,14,81,26.02,22
2024-06-24,P028,Product_28,Clothing,W2,25,77,298.46,24
2024-06-24,P029,Product_29,Electronics,W2,10,91,996.84,11
2024-06-24,P030,Product_30,Electronics,W3,20,88,200.17,22
2024-06-24,P031,Product_31,Clothing,W1,36,56,106.37,21
2024-06-24,P032,Product_32,Groceries,W3,20,75,24.7,20
2024-06-24,P033,Product_33,Electronics,W3,24,81,962.14,26
2024-06-24,P034,Product_34,Groceries,W3,42,59,29.5,36
2024-06-24,P035,Product_35,Stationery,W1,0,95,67.93,10
2024-06-24,P036,Product_36,Electronics,W3,32,58,551.93,36
2024-06-24,P037,Product_37,Clothing,W1,20,76,204.85,21
2024-06-24,P038,Product_38,Groceries,W2,10,95,70.82,18
2024-06-24,P039,Product_39,Groceries,W1,21,88,13.19,20
2024-06-24,P040,Product_40,Stationery,W2,23,73,98.52,22
2024-06-24,P041,Product_41,Stationery,W3,36,62,93.47,33
2024-06-24,P042,Product_42,Groceries,W3,26,65,27.44,25
2024-06-24,P043,Product_43,Groceries,W3,40,66,55.72,30
2024-06-24,P044,Product_44,Electronics,W1,32,58,790.85,32
2024-06-24,P045,Product_45,Electronics,W2,26,66,922.97,37
2024-06-24,P046,Product_46,Electronics,W1,32,68,254.21,30
2024-06-24,P047,Product_47,Groceries,W1,9,92,75.79,13
2024-06-24,P048,Product_48,Clothing,W3,29,74,75.56,14
2024-06-24,P049,Product_49,Clothing,W1,29,69,224.15,33
2024-06-24,P050,Product_50,Groceries,W3,19,89,85.78,26
2024-06-25,P001,Product_1,Clothing,W2,21,77,166.98,32
2024-06-25,P002,Product_2,Groceries,W2,12,96,91.37,25
2024-06-25,P003,Product_3,Clothing,W3,20,73,179.54,25
2024-06-25,P004,Product_4,Stationery,W1,50,58,114.84,38
2024-06-25,P005,Product_5,Groceries,W1,25,74,77.66,34
2024-06-25,P006,Product_6,Groceries,W1,7,83,59.08,12
2024-06-25,P007,Product_7,Clothing,W2,20,83,84.16,20
2024-06-25,P008,Product_8,Clothing,W3,19,86,255.69,23
2024-06-25,P009,Product_9,Clothing,W2,13,96,253.45,24
2024-06-25,P010,Product_10,Clothing,W1,37,67,35.89,32
2024-06-25,P011,Product_11,Groceries,W2,6,84,58.01,12
2024-06-25,P012,Product_12,Stationery,W2,36,68,81.47,32
2024-06-25,P013,Product_13,Clothing,W3,30,64,262.48,35
2024-06-25,P014,Product_14,Electronics,W2,8,93,237.64,22
2024-06-25,P015,Product_15,Stationery,W2,15,80,86.85,14
2024-06-25,P016,Product_16,Groceries,W3,34,57,26.21,32
2024-06-25,P017,Product_17,Stationery,W1,23,77,67.75,13
2024-06-25,P018,Product_18,Electronics,W2,28,79,889.92,23
2024-06-25,P019,Product_19,Stationery,W2,25,80,61.8,23
2024-06-25,P020,Product_20,Stationery,W3,20,71,41.21,19
2024-06-25,P021,Product_21,Groceries,W1,21,75,78.27,15
2024-06-25,P022,Product_22,Clothing,W2,44,52,199.54,39
2024-06-25,P023,Product_23,Stationery,W3,29,73,108.72,29
2024-06-25,P024,Product_24,Electronics,W1,38,52,858.97,32
2024-06-25,P025,Product_25,Clothing,W3,42,52,110.3,35
2024-06-25,P026,Product_26,Clothing,W3,16,87,293.49,13
2024-06-25,P027,Product_27,Stationery,W1,20,78,31.14,14
2024-06-25,P028,Product_28,Stationery,W3,24,68,81.79,24
2024-06-25,P029,Product_29,Stationery,W3,38,71,106.76,37
2024-06-25,P030,Product_30,Stationery,W1,21,81,114.11,25
2024-06-25,P031,Product_31,Groceries,W1,36,71,90.61,38
2024-06-25,P032,Product_32,Clothing,W3,5,91,262.33,10
2024-06-25,P033,Product_33,Clothing,W1,24,69,283.4,25
2024-06-25,P034,Product_34,Clothing,W3,22,79,64.55,19
2024-06-25,P035,Product_35,Electronics,W1,28,81,751.08,36
2024-06-25,P036,Product_36,Clothing,W2,30,62,249.27,34
2024-06-25,P037,Product_37,Clothing,W1,23,86,288.61,21
2024-06-25,P038,Product_38,Clothing,W3,21,79,232.12,18
2024-06-25,P039,Product_39,Clothing,W3,40,68,81.32,24
2024-06-25,P040,Product_40,Electronics,W3,19,90,293.07,26
2024-06-25,P041,Product_41,Groceries,W1,36,59,25.3,22
2024-06-25,P042,Product_42,Electronics,W2,40,69,690.94,37
2024-06-25,P043,Product_43,Electronics,W1,38,62,342.13,34
2024-06-25,P044,Product_44,Electronics,W1,11,86,970.32,13
2024-06-25,P045,Product_45,Stationery,W2,30,75,107.37,32
2024-06-25,P046,Product_46,Stationery,W1,29,70,36.53,27
2024-06-25,P047,Product_47,Groceries,W1,24,75,36.87,16
2024-06-25,P048,Product_48,Clothing,W2,20,83,134.18,26
2024-06-25,P049,Product_49,Groceries,W2,24,66,64.46,26
2024-06-25,P050,Product_50,Electronics,W2,35,64,645.33,29
2024-06-26,P001,Product_1,Stationery,W1,6,93,122.65,16
2024-06-26,P002,Product_2,Groceries,W3,1,106,94.03,12
2024-06-26,P003,Product_3,Clothing,W2,21,76,131.77,26
2024-06-26,P004,Product_4,Electronics,W1,28,71,573.09,28
2024-06-26,P005,Product_5,Clothing,W1,19,77,269.43,19
2024-06-26,P006,Product_6,Groceries,W3,24,69,84.83,28
2024-06-26,P007,Product_7,Electronics,W3,24,74,869.9,25
2024-06-26,P008,Product_8,Groceries,W1,31,60,21.51,34
2024-06-26,P009,Product_9,Electronics,W2,23,81,688.14,33
2024-06-26,P010,Product_10,Groceries,W2,13,93,99.75,15
2024-06-26,P011,Product_11,Clothing,W2,21,88,44.64,24
2024-06-26,P012,Product_12,Stationery,W3,19,72,110.01,16
2024-06-26,P013,Product_13,Electronics,W1,34,56,291.4,15
2024-06-26,P014,Product_14,Clothing,W3,32,71,165.05,26
2024-06-26,P015,Product_15,Stationery,W2,45,54,126.79,33
2024-06-26,P016,Product_16,Stationery,W3,24,76,128.67,20
2024-06-26,P017,Product_17,Electronics,W2,31,65,489.95,30
2024-06-26,P018,Product_18,Electronics,W1,11,85,320.91,10
2024-06-26,P019,Product_19,Clothing,W2,7,91,69.17,15
2024-06-26,P020,Product_20,Stationery,W1,42,51,19.02,34
2024-06-26,P021,Product_21,Clothing,W2,35,61,165.36,35
2024-06-26,P022,Product_22,Clothing,W3,34,72,232.97,36
2024-06-26,P023,Product_23,Clothing,W1,28,67,45.99,27
2024-06-26,P024,Product_24,Groceries,W3,6,98,65.93,14
2024-06-26,P025,Product_25,Stationery,W3,42,67,10.34,38
2024-06-26,P026,Product_26,Clothing,W2,29,64,283.15,28
2024-06-26,P027,Product_27,Electronics,W3,35,67,932.33,34
2024-06-26,P028,Product_28,Stationery,W2,19,80,54.65,12
2024-06-26,P029,Product_29,Clothing,W2,34,59,53.25,26
2024-06-26,P030,Product_30,Groceries,W1,7,90,98.59,19
2024-06-26,P031,Product_31,Groceries,W2,35,55,16.54,36
2024-06-26,P032,Product_32,Clothing,W2,39,55,121.09,35
2024-06-26,P033,Product_33,Stationery,W2,27,76,101.41,14
2024-06-26,P034,Product_34,Stationery,W1,11,84,31.86,21
2024-06-26,P035,Product_35,Stationery,W3,40,59,29.84,25
2024-06-26,P036,Product_36,Stationery,W1,25,65,36.65,18
2024-06-26,P037,Product_37,Electronics,W3,41,60,353.62,26
2024-06-26,P038,Product_38,Electronics,W2,17,82,303.75,22
2024-06-26,P039,Product_39,Groceries,W1,42,57,89.46,31
2024-06-26,P040,Product_40,Clothing,W1,13,78,91.51,11
2024-06-26,P041,Product_41,Electronics,W2,30,60,312.45,26
2024-06-26,P042,Product_42,Electronics,W2,27,73,985.57,33
2024-06-26,P043,Product_43,Stationery,W1,37,57,140.65,39
2024-06-26,P044,Product_44,Clothing,W1,37,56,82.95,39
2024-06-26,P045,Product_45,Clothing,W2,13,85,259.24,22
2024-06-26,P046,Product_46,Stationery,W3,29,64,45.1,33
2024-06-26,P047,Product_47,Groceries,W1,28,77,64.61,28
2024-06-26,P048,Product_48,Stationery,W2,23,81,125.29,18
2024-06-26,P049,Product_49,Clothing,W2,0,91,74.75,11
2024-06-26,P050,Product_50,Groceries,W2,40,59,64.46,39
2024-06-27,P001,Product_1,Clothing,W2,18,84,171.23,11
2024-06-27,P002,Product_2,Groceries,W1,36,63,30.6,37
2024-06-27,P003,Product_3,Stationery,W1,42,61,51.61,30
2024-06-27,P004,Product_4,Electronics,W2,26,83,851.38,37
2024-06-27,P005,Product_5,Electronics,W2,25,75,762.79,37
2024-06-27,P006,Product_6,Electronics,W3,18,79,353.96,24
2024-06-27,P007,Product_7,Clothing,W1,35,60,138.51,33
2024-06-27,P008,Product_8,Groceries,W1,18,88,41.6,13
2024-06-27,P009,Product_9,Clothing,W1,28,79,196.6,23
2024-06-27,P010,Product_10,Clothing,W2,40,67,239.15,35
2024-06-27,P011,Product_11,Clothing,W3,29,70,117.43,23
2024-06-27,P012,Product_12,Groceries,W1,28,73,78.08,24
2024-06-27,P013,Product_13,Electronics,W2,0,90,870.63,11
2024-06-27,P014,Product_14,Groceries,W1,28,67,26.38,25
2024-06-27,P015,Product_15,Electronics,W3,47,47,819.51,33
2024-06-27,P016,Product_16,Groceries,W3,25,83,63.67,39
2024-06-27,P017,Product_17,Clothing,W1,33,73,110.57,38
2024-06-27,P018,Product_18,Clothing,W1,18,78,90.52,14
2024-06-27,P019,Product_19,Clothing,W1,17,81,213.66,14
2024-06-27,P020,Product_20,Stationery,W3,40,58,110.25,32
2024-06-27,P021,Product_21,Stationery,W2,18,81,24.98,18
2024-06-27,P022,Product_22,Groceries,W3,11,91,22.48,18
2024-06-27,P023,Product_23,Stationery,W3,25,84,112.64,27
2024-06-27,P024,Product_24,Stationery,W2,18,89,144.15,29
2024-06-27,P025,Product_25,Stationery,W3,9,89,131.19,24
2024-06-27,P026,Product_26,Electronics,W1,11,80,493.61,12
2024-06-27,P027,Product_27,Groceries,W2,27,65,10.16,27
2024-06-27,P028,Product_28,Stationery,W2,10,89,40.28,14
2024-06-27,P029,Product_29,Electronics,W3,22,79,359.79,21
2024-06-27,P030,Product_30,Stationery,W3,12,78,63.68,24
2024-06-27,P031,Product_31,Electronics,W3,32,67,843.39,26
2024-06-27,P032,Product_32,Groceries,W2,38,66,34.34,32
2024-06-27,P033,Product_33,Clothing,W2,19,88,64.36,24
2024-06-27,P034,Product_34,Electronics,W3,3,93,947.63,10
2024-06-27,P035,Product_35,Groceries,W1,48,52,34.99,39
2024-06-27,P036,Product_36,Groceries,W2,39,53,44.93,37
2024-06-27,P037,Product_37,Stationery,W2,37,55,52.16,31
2024-06-27,P038,Product_38,Electronics,W1,13,87,476.96,15
2024-06-27,P039,Product_39,Stationery,W2,36,72,143.24,31
2024-06-27,P040,Product_40,Groceries,W3,22,79,21.78,20
2024-06-27,P041,Product_41,Groceries,W2,41,58,9.15,26
2024-06-27,P042,Product_42,Electronics,W3,17,87,673.96,24
2024-06-27,P043,Product_43,Stationery,W1,33,72,70.12,33
2024-06-27,P044,Product_44,Clothing,W3,23,83,298.75,33
2024-06-27,P045,Product_45,Groceries,W3,30,64,40.26,27
2024-06-27,P046,Product_46,Clothing,W3,34,56,180.66,37
2024-06-27,P047,Product_47,Groceries,W1,11,85,94.82,15
2024-06-27,P048,Product_48,Groceries,W1,36,59,16.67,39
2024-06-27,P049,Product_49,Electronics,W3,24,77,970.28,22
2024-06-27,P050,Product_50,Stationery,W1,4,87,88.36,14
2024-06-28,P001,Product_1,Groceries,W3,29,78,38.28,24
2024-06-28,P002,Product_2,Stationery,W2,14,88,83.0,17
2024-06-28,P003,Product_3,Clothing,W1,14,91,98.26,12
2024-06-28,P004,Product_4,Groceries,W1,16,75,47.94,10
2024-06-28,P005,Product_5,Stationery,W2,38,69,91.43,38
2024-06-28,P006,Product_6,Electronics,W1,42,56,276.06,33
2024-06-28,P007,Product_7,Electronics,W3,20,88,560.98,26
2024-06-28,P008,Product_8,Electronics,W2,3,105,801.19,13
2024-06-28,P009,Product_9,Electronics,W1,35,72,457.71,37
2024-06-28,P010,Product_10,Electronics,W1,13,81,613.01,21
2024-06-28,P011,Product_11,Clothing,W2,30,61,146.04,22
2024-06-28,P012,Product_12,Groceries,W3,23,73,92.56,16
2024-06-28,P013,Product_13,Stationery,W2,37,55,42.17,33
2024-06-28,P014,Product_14,Stationery,W1,42,48,128.97,35
2024-06-28,P015,Product_15,Stationery,W1,32,64,33.07,21
2024-06-28,P016,Product_16,Electronics,W1,4,90,315.23,26
2024-06-28,P017,Product_17,Electronics,W1,5,99,338.88,22
2024-06-28,P018,Product_18,Clothing,W2,28,64,170.72,35
2024-06-28,P019,Product_19,Stationery,W3,32,61,127.56,13
2024-06-28,P020,Product_20,Stationery,W2,43,66,124.31,38
2024-06-28,P021,Product_21,Groceries,W3,20,77,89.76,11
2024-06-28,P022,Product_22,Clothing,W3,20,76,33.27,27
2024-06-28,P023,Product_23,Clothing,W2,5,103,235.15,18
2024-06-28,P024,Product_24,Groceries,W1,17,75,23.97,25
2024-06-28,P025,Product_25,Electronics,W3,15,94,954.31,10
2024-06-28,P026,Product_26,Stationery,W3,17,80,63.54,27
2024-06-28,P027,Product_27,Clothing,W3,37,72,99.04,30
2024-06-28,P028,Product_28,Stationery,W2,28,65,72.91,23
2024-06-28,P029,Product_29,Groceries,W3,14,84,93.44,12
2024-06-28,P030,Product_30,Electronics,W2,24,81,353.33,30
2024-06-28,P031,Product_31,Stationery,W2,22,74,147.07,32
2024-06-28,P032,Product_32,Stationery,W3,30,61,36.16,34
2024-06-28,P033,Product_33,Groceries,W1,14,80,8.73,18
2024-06-28,P034,Product_34,Groceries,W1,8,84,65.96,19
2024-06-28,P035,Product_35,Groceries,W3,35,66,53.75,33
2024-06-28,P036,Product_36,Stationery,W2,25,74,11.2,30
2024-06-28,P037,Product_37,Electronics,W3,7,99,691.97,19
2024-06-28,P038,Product_38,Groceries,W1,35,64,96.21,30
2024-06-28,P039,Product_39,Groceries,W3,41,56,5.36,38
2024-06-28,P040,Product_40,Electronics,W3,20,76,292.38,21
2024-06-28,P041,Product_41,Stationery,W1,18,80,144.89,25
2024-06-28,P042,Product_42,Groceries,W2,21,84,61.07,20
2024-06-28,P043,Product_43,Stationery,W3,0,109,65.83,14
2024-06-28,P044,Product_44,Electronics,W3,17,80,843.87,19
2024-06-28,P045,Product_45,Stationery,W2,48,60,15.01,34
2024-06-28,P046,Product_46,Stationery,W3,29,72,132.6,32
2024-06-28,P047,Product_47,Groceries,W2,18,72,52.41,20
2024-06-28,P048,Product_48,Stationery,W3,20,84,15.04,17
2024-06-28,P049,Product_49,Clothing,W2,34,73,45.12,35
2024-06-28,P050,Product_50,Stationery,W2,16,92,53.88,16
2024-06-29,P001,Product_1,Groceries,W1,44,59,5.43,41
2024-06-29,P002,Product_2,Stationery,W3,17,75,107.46,22
2024-06-29,P003,Product_3,Electronics,W2,28,74,890.36,32
2024-06-29,P004,Product_4,Groceries,W2,39,59,26.36,44
2024-06-29,P005,Product_5,Electronics,W2,43,48,393.56,49
2024-06-29,P006,Product_6,Electronics,W2,32,69,909.47,40
2024-06-29,P007,Product_7,Groceries,W2,36,60,52.62,36
2024-06-29,P008,Product_8,Groceries,W1,46,54,33.98,58
2024-06-29,P009,Product_9,Clothing,W2,58,47,168.31,47
2024-06-29,P010,Product_10,Electronics,W1,45,52,694.17,34
2024-06-29,P011,Product_11,Electronics,W1,20,73,833.91,30
